benign_1,-82.54964447021484,-55.06057357788086 
benign_1,-81.9867172241211,-55.30763244628906 
benign_1,-81.4159927368164,-55.54496383666992 
benign_1,-80.9361572265625,-55.74332046508789 
benign_1,-80.48126983642578,-55.91468048095703 
benign_1,-80.04216766357422,-56.07335662841797 
benign_1,-79.81338500976562,-56.153079986572266 
benign_1,-79.31897735595703,-56.31078338623047 
benign_1,-79.09163665771484,-56.380287170410156 
benign_1,-78.59832000732422,-56.52538299560547 
benign_1,-78.12161254882812,-56.655296325683594 
benign_1,-77.67914581298828,-56.762939453125 
benign_1,-77.43812561035156,-56.82003402709961 
benign_1,-76.98622131347656,-56.92401885986328 
benign_1,-76.51585388183594,-57.03016662597656 
benign_1,-76.00788116455078,-57.13268280029297 
benign_1,-75.56153869628906,-57.20625686645508 
benign_1,-75.08260345458984,-57.27414321899414 
benign_1,-74.6253662109375,-57.34150314331055 
benign_1,-74.32742309570312,-57.38459396362305 
benign_1,-73.81390380859375,-57.454593658447266 
benign_1,-73.22993469238281,-57.52882766723633 
benign_1,-72.9832992553711,-57.555458068847656 
benign_1,-72.41187286376953,-57.60824203491211 
benign_1,-71.90296936035156,-57.657283782958984 
benign_1,-71.62167358398438,-57.68406295776367 
benign_1,-71.05508422851562,-57.732177734375 
benign_1,-70.54601287841797,-57.76865768432617 
benign_1,-70.04609680175781,-57.797386169433594 
benign_1,-69.56884002685547,-57.8238410949707 
benign_1,-69.15033721923828,-57.849212646484375 
benign_1,-68.89422607421875,-57.86171340942383 
benign_1,-68.43643188476562,-57.87471389770508 
benign_1,-67.74652862548828,-57.886531829833984 
benign_1,-67.18424987792969,-57.878318786621094 
benign_1,-66.41641235351562,-57.8424072265625 
benign_1,-65.771728515625,-57.80475997924805 
benign_1,-64.73356628417969,-57.69268798828125 
benign_1,-64.17103576660156,-57.62525939941406 
benign_1,-63.56410598754883,-57.54349899291992 
benign_1,-63.27212905883789,-57.49144744873047 
benign_1,-62.5712776184082,-57.33301544189453 
benign_1,-62.10289001464844,-57.208740234375 
benign_1,-61.8696174621582,-57.14011764526367 
